typhoon,datetime,intensity,lat,lon
SOUDELOR,2015-08-03 03:00:00,45,16.55,143.5
SOUDELOR,2015-08-03 04:00:00,45,16.67,143.33
SOUDELOR,2015-08-03 05:00:00,45,16.78,143.17
SOUDELOR,2015-08-03 06:00:00,45,16.9,143
SOUDELOR,2015-08-03 07:00:00,45,16.98,142.8
SOUDELOR,2015-08-03 08:00:00,45,17.07,142.6
SOUDELOR,2015-08-03 09:00:00,45,17.15,142.4
SOUDELOR,2015-08-03 10:00:00,45,17.23,142.2
SOUDELOR,2015-08-03 11:00:00,45,17.32,142
SOUDELOR,2015-08-03 12:00:00,51,17.4,141.8
SOUDELOR,2015-08-03 13:00:00,51,17.47,141.62
SOUDELOR,2015-08-03 14:00:00,51,17.53,141.43
SOUDELOR,2015-08-03 15:00:00,51,17.6,141.25
SOUDELOR,2015-08-03 16:00:00,51,17.67,141.07
SOUDELOR,2015-08-03 17:00:00,51,17.73,140.88
SOUDELOR,2015-08-03 18:00:00,58,17.8,140.7
SOUDELOR,2015-08-03 19:00:00,58,17.88,140.52
SOUDELOR,2015-08-03 20:00:00,58,17.97,140.33
SOUDELOR,2015-08-03 21:00:00,58,18.05,140.15
SOUDELOR,2015-08-03 22:00:00,58,18.13,139.97
SOUDELOR,2015-08-03 23:00:00,58,18.22,139.78
SOUDELOR,2015-08-04 00:00:00,58,18.3,139.6
SOUDELOR,2015-08-04 01:00:00,58,18.35,139.38
SOUDELOR,2015-08-04 02:00:00,58,18.4,139.17
SOUDELOR,2015-08-04 03:00:00,58,18.45,138.95
SOUDELOR,2015-08-04 04:00:00,58,18.5,138.73
SOUDELOR,2015-08-04 05:00:00,58,18.55,138.52
SOUDELOR,2015-08-04 06:00:00,58,18.6,138.3
SOUDELOR,2015-08-04 07:00:00,58,18.65,138.12
SOUDELOR,2015-08-04 08:00:00,58,18.7,137.93
SOUDELOR,2015-08-04 09:00:00,58,18.75,137.75
SOUDELOR,2015-08-04 10:00:00,58,18.8,137.57
SOUDELOR,2015-08-04 11:00:00,58,18.85,137.38
SOUDELOR,2015-08-04 12:00:00,58,18.9,137.2
SOUDELOR,2015-08-04 13:00:00,58,18.97,137.03
SOUDELOR,2015-08-04 14:00:00,58,19.03,136.87
SOUDELOR,2015-08-04 15:00:00,58,19.1,136.7
SOUDELOR,2015-08-04 16:00:00,58,19.17,136.53
SOUDELOR,2015-08-04 17:00:00,58,19.23,136.37
SOUDELOR,2015-08-04 18:00:00,53,19.3,136.2
SOUDELOR,2015-08-04 19:00:00,53,19.33,135.98
SOUDELOR,2015-08-04 20:00:00,53,19.37,135.77
SOUDELOR,2015-08-04 21:00:00,53,19.4,135.55
SOUDELOR,2015-08-04 22:00:00,53,19.43,135.33
SOUDELOR,2015-08-04 23:00:00,53,19.47,135.12
SOUDELOR,2015-08-05 00:00:00,51,19.5,134.9
SOUDELOR,2015-08-05 01:00:00,51,19.57,134.7
SOUDELOR,2015-08-05 02:00:00,51,19.63,134.5
SOUDELOR,2015-08-05 03:00:00,51,19.7,134.3
SOUDELOR,2015-08-05 04:00:00,51,19.77,134.1
SOUDELOR,2015-08-05 05:00:00,51,19.83,133.9
SOUDELOR,2015-08-05 06:00:00,48,19.9,133.7
SOUDELOR,2015-08-05 07:00:00,48,19.92,133.52
SOUDELOR,2015-08-05 08:00:00,48,19.93,133.33
SOUDELOR,2015-08-05 09:00:00,48,19.95,133.15
SOUDELOR,2015-08-05 10:00:00,48,19.97,132.97
SOUDELOR,2015-08-05 11:00:00,48,19.98,132.78
SOUDELOR,2015-08-05 12:00:00,48,20,132.6
SOUDELOR,2015-08-05 13:00:00,48,20.02,132.42
SOUDELOR,2015-08-05 14:00:00,48,20.03,132.23
SOUDELOR,2015-08-05 15:00:00,48,20.05,132.05
SOUDELOR,2015-08-05 16:00:00,48,20.07,131.87
SOUDELOR,2015-08-05 17:00:00,48,20.08,131.68
SOUDELOR,2015-08-05 18:00:00,45,20.1,131.5
SOUDELOR,2015-08-05 19:00:00,45,20.15,131.28
SOUDELOR,2015-08-05 20:00:00,45,20.2,131.07
SOUDELOR,2015-08-05 21:00:00,45,20.25,130.85
SOUDELOR,2015-08-05 22:00:00,45,20.3,130.63
SOUDELOR,2015-08-05 23:00:00,45,20.35,130.42
SOUDELOR,2015-08-06 00:00:00,45,20.4,130.2
SOUDELOR,2015-08-06 01:00:00,45,20.47,130.03
SOUDELOR,2015-08-06 02:00:00,45,20.53,129.87
SOUDELOR,2015-08-06 03:00:00,45,20.6,129.7
SOUDELOR,2015-08-06 04:00:00,45,20.67,129.57
SOUDELOR,2015-08-06 05:00:00,45,20.73,129.43
SOUDELOR,2015-08-06 06:00:00,48,20.8,129.3
SOUDELOR,2015-08-06 07:00:00,48,20.87,129.07
SOUDELOR,2015-08-06 08:00:00,48,20.93,128.83
SOUDELOR,2015-08-06 09:00:00,48,21,128.6
SOUDELOR,2015-08-06 10:00:00,48,21.07,128.4
SOUDELOR,2015-08-06 11:00:00,48,21.13,128.2
SOUDELOR,2015-08-06 12:00:00,48,21.2,128
SOUDELOR,2015-08-06 13:00:00,48,21.27,127.83
SOUDELOR,2015-08-06 14:00:00,48,21.33,127.67
SOUDELOR,2015-08-06 15:00:00,48,21.4,127.5
SOUDELOR,2015-08-06 16:00:00,48,21.43,127.27
SOUDELOR,2015-08-06 17:00:00,48,21.47,127.03
SOUDELOR,2015-08-06 18:00:00,48,21.5,126.8
SOUDELOR,2015-08-06 19:00:00,48,21.57,126.63
SOUDELOR,2015-08-06 20:00:00,48,21.63,126.47
SOUDELOR,2015-08-06 21:00:00,48,21.7,126.3
SOUDELOR,2015-08-06 22:00:00,48,21.77,126.1
SOUDELOR,2015-08-06 23:00:00,48,21.83,125.9
SOUDELOR,2015-08-07 00:00:00,48,21.9,125.7
SOUDELOR,2015-08-07 01:00:00,48,22,125.57
SOUDELOR,2015-08-07 02:00:00,48,22.1,125.43
SOUDELOR,2015-08-07 03:00:00,48,22.2,125.3
SOUDELOR,2015-08-07 04:00:00,48,22.27,125.13
SOUDELOR,2015-08-07 05:00:00,48,22.33,124.97
SOUDELOR,2015-08-07 06:00:00,48,22.4,124.8
SOUDELOR,2015-08-07 07:00:00,48,22.47,124.6
SOUDELOR,2015-08-07 08:00:00,48,22.53,124.4
SOUDELOR,2015-08-07 09:00:00,48,22.6,124.2
SOUDELOR,2015-08-07 10:00:00,48,22.7,124.07
SOUDELOR,2015-08-07 11:00:00,48,22.8,123.93
SOUDELOR,2015-08-07 12:00:00,48,22.9,123.8
SOUDELOR,2015-08-07 13:00:00,48,23,123.6
SOUDELOR,2015-08-07 14:00:00,48,23.1,123.4
SOUDELOR,2015-08-07 15:00:00,48,23.2,123.2
SOUDELOR,2015-08-07 16:00:00,48,23.37,123
SOUDELOR,2015-08-07 17:00:00,48,23.53,122.8
SOUDELOR,2015-08-07 18:00:00,48,23.7,122.6
SOUDELOR,2015-08-07 19:00:00,48,23.87,122.23
SOUDELOR,2015-08-07 20:00:00,48,24.03,121.87
SOUDELOR,2015-08-07 21:00:00,48,24.2,121.5
SOUDELOR,2015-08-07 22:00:00,48,24.03,121.13
SOUDELOR,2015-08-07 23:00:00,48,23.87,120.77
SOUDELOR,2015-08-08 00:00:00,45,23.7,120.4
SOUDELOR,2015-08-08 01:00:00,45,23.7,120.3
SOUDELOR,2015-08-08 02:00:00,45,23.7,120.2
SOUDELOR,2015-08-08 03:00:00,40,23.7,120.1
SOUDELOR,2015-08-08 04:00:00,40,23.77,120
SOUDELOR,2015-08-08 05:00:00,40,23.83,119.9
SOUDELOR,2015-08-08 06:00:00,38,23.9,119.8
SOUDELOR,2015-08-08 07:00:00,38,24.03,119.8
SOUDELOR,2015-08-08 08:00:00,38,24.17,119.8
SOUDELOR,2015-08-08 09:00:00,38,24.3,119.8
SOUDELOR,2015-08-08 10:00:00,38,24.5,119.8
SOUDELOR,2015-08-08 11:00:00,38,24.7,119.8
SOUDELOR,2015-08-08 12:00:00,38,24.9,119.8
SOUDELOR,2015-08-08 13:00:00,38,25.13,119.4
SOUDELOR,2015-08-08 14:00:00,38,25.37,119
SOUDELOR,2015-08-08 15:00:00,35,25.6,118.6
SOUDELOR,2015-08-08 16:00:00,35,25.63,118.47
SOUDELOR,2015-08-08 17:00:00,35,25.67,118.33
SOUDELOR,2015-08-08 18:00:00,33,25.7,118.2
SOUDELOR,2015-08-08 19:00:00,33,25.8,118
SOUDELOR,2015-08-08 20:00:00,33,25.9,117.8
SOUDELOR,2015-08-08 21:00:00,28,26,117.6
SOUDELOR,2015-08-08 22:00:00,28,26.1,117.43
SOUDELOR,2015-08-08 23:00:00,28,26.2,117.27
SOUDELOR,2015-08-09 00:00:00,25,26.3,117.1
SOUDELOR,2015-08-09 01:00:00,25,26.38,117.05
SOUDELOR,2015-08-09 02:00:00,25,26.47,117
SOUDELOR,2015-08-09 03:00:00,25,26.55,116.95
SOUDELOR,2015-08-09 04:00:00,25,26.63,116.9
SOUDELOR,2015-08-09 05:00:00,25,26.72,116.85
SOUDELOR,2015-08-09 06:00:00,20,26.8,116.8
SOUDELOR,2015-08-09 07:00:00,20,27,116.67
SOUDELOR,2015-08-09 08:00:00,20,27.2,116.53
SOUDELOR,2015-08-09 09:00:00,20,27.4,116.4
SOUDELOR,2015-08-09 10:00:00,20,27.6,116.27
SOUDELOR,2015-08-09 11:00:00,20,27.8,116.13
SOUDELOR,2015-08-09 12:00:00,15,28,116
SOUDELOR,2015-08-09 13:00:00,15,28.08,116.08
SOUDELOR,2015-08-09 14:00:00,15,28.17,116.17
SOUDELOR,2015-08-09 15:00:00,15,28.25,116.25
SOUDELOR,2015-08-09 16:00:00,15,28.33,116.33
SOUDELOR,2015-08-09 17:00:00,15,28.42,116.42
SOUDELOR,2015-08-09 18:00:00,15,28.5,116.5
SOUDELOR,2015-08-09 19:00:00,15,28.75,116.58
SOUDELOR,2015-08-09 20:00:00,15,29,116.67
SOUDELOR,2015-08-09 21:00:00,15,29.25,116.75
SOUDELOR,2015-08-09 22:00:00,15,29.5,116.83
SOUDELOR,2015-08-09 23:00:00,15,29.75,116.92
SOUDELOR,2015-08-10 00:00:00,15,30,117
SOUDELOR,2015-08-10 01:00:00,15,30.17,117.08
SOUDELOR,2015-08-10 02:00:00,15,30.33,117.17
SOUDELOR,2015-08-10 03:00:00,15,30.5,117.25
SOUDELOR,2015-08-10 04:00:00,15,30.67,117.33
SOUDELOR,2015-08-10 05:00:00,15,30.83,117.42
SOUDELOR,2015-08-10 06:00:00,15,31,117.5
SOUDELOR,2015-08-10 07:00:00,15,31.08,117.58
SOUDELOR,2015-08-10 08:00:00,15,31.17,117.67
SOUDELOR,2015-08-10 09:00:00,15,31.25,117.75
SOUDELOR,2015-08-10 10:00:00,15,31.33,117.83
SOUDELOR,2015-08-10 11:00:00,15,31.42,117.92
SOUDELOR,2015-08-10 12:00:00,15,31.5,118
SOUDELOR,2015-08-10 13:00:00,15,31.58,118.17
SOUDELOR,2015-08-10 14:00:00,15,31.67,118.33
SOUDELOR,2015-08-10 15:00:00,15,31.75,118.5
SOUDELOR,2015-08-10 16:00:00,15,31.83,118.67
SOUDELOR,2015-08-10 17:00:00,15,31.92,118.83
SOUDELOR,2015-08-10 18:00:00,15,32,119
SOUDELOR,2015-08-10 19:00:00,15,32.17,119.25
SOUDELOR,2015-08-10 20:00:00,15,32.33,119.5
SOUDELOR,2015-08-10 21:00:00,15,32.5,119.75
SOUDELOR,2015-08-10 22:00:00,15,32.67,120
SOUDELOR,2015-08-10 23:00:00,15,32.83,120.25
SOUDELOR,2015-08-11 00:00:00,15,33,120.5
DUJUAN,2015-09-20 00:00:00,15,13.5,148
DUJUAN,2015-09-20 01:00:00,15,13.58,147.92
DUJUAN,2015-09-20 02:00:00,15,13.67,147.83
DUJUAN,2015-09-20 03:00:00,15,13.75,147.75
DUJUAN,2015-09-20 04:00:00,15,13.83,147.67
DUJUAN,2015-09-20 05:00:00,15,13.92,147.58
DUJUAN,2015-09-20 06:00:00,15,14,147.5
DUJUAN,2015-09-20 07:00:00,15,14.08,147.42
DUJUAN,2015-09-20 08:00:00,15,14.17,147.33
DUJUAN,2015-09-20 09:00:00,15,14.25,147.25
DUJUAN,2015-09-20 10:00:00,15,14.33,147.17
DUJUAN,2015-09-20 11:00:00,15,14.42,147.08
DUJUAN,2015-09-20 12:00:00,15,14.5,147
DUJUAN,2015-09-20 13:00:00,15,14.58,146.83
DUJUAN,2015-09-20 14:00:00,15,14.67,146.67
DUJUAN,2015-09-20 15:00:00,15,14.75,146.5
DUJUAN,2015-09-20 16:00:00,15,14.83,146.33
DUJUAN,2015-09-20 17:00:00,15,14.92,146.17
DUJUAN,2015-09-20 18:00:00,15,15,146
DUJUAN,2015-09-20 19:00:00,15,15,145.83
DUJUAN,2015-09-20 20:00:00,15,15,145.67
DUJUAN,2015-09-20 21:00:00,15,15,145.5
DUJUAN,2015-09-20 22:00:00,15,15,145.33
DUJUAN,2015-09-20 23:00:00,15,15,145.17
DUJUAN,2015-09-21 00:00:00,15,15,145
DUJUAN,2015-09-21 01:00:00,15,15,144.83
DUJUAN,2015-09-21 02:00:00,15,15,144.67
DUJUAN,2015-09-21 03:00:00,15,15,144.5
DUJUAN,2015-09-21 04:00:00,15,15,144.33
DUJUAN,2015-09-21 05:00:00,15,15,144.17
DUJUAN,2015-09-21 06:00:00,15,15,144
DUJUAN,2015-09-21 07:00:00,15,15,143.75
DUJUAN,2015-09-21 08:00:00,15,15,143.5
DUJUAN,2015-09-21 09:00:00,15,15,143.25
DUJUAN,2015-09-21 10:00:00,15,15,143
DUJUAN,2015-09-21 11:00:00,15,15,142.75
DUJUAN,2015-09-21 12:00:00,15,15,142.5
DUJUAN,2015-09-21 13:00:00,15,15,142.42
DUJUAN,2015-09-21 14:00:00,15,15,142.33
DUJUAN,2015-09-21 15:00:00,15,15,142.25
DUJUAN,2015-09-21 16:00:00,15,15,142.17
DUJUAN,2015-09-21 17:00:00,15,15,142.08
DUJUAN,2015-09-21 18:00:00,15,15,142
DUJUAN,2015-09-21 19:00:00,15,15.17,141.83
DUJUAN,2015-09-21 20:00:00,15,15.33,141.67
DUJUAN,2015-09-21 21:00:00,15,15.5,141.5
DUJUAN,2015-09-21 22:00:00,15,15.67,141.33
DUJUAN,2015-09-21 23:00:00,15,15.83,141.17
DUJUAN,2015-09-22 00:00:00,15,16,141
DUJUAN,2015-09-22 01:00:00,15,16.25,140.92
DUJUAN,2015-09-22 02:00:00,15,16.5,140.83
DUJUAN,2015-09-22 03:00:00,15,16.75,140.75
DUJUAN,2015-09-22 04:00:00,15,17,140.67
DUJUAN,2015-09-22 05:00:00,15,17.25,140.58
DUJUAN,2015-09-22 06:00:00,15,17.5,140.5
DUJUAN,2015-09-22 07:00:00,15,17.5,140.42
DUJUAN,2015-09-22 08:00:00,15,17.5,140.33
DUJUAN,2015-09-22 09:00:00,15,17.5,140.25
DUJUAN,2015-09-22 10:00:00,15,17.5,140.17
DUJUAN,2015-09-22 11:00:00,15,17.5,140.08
DUJUAN,2015-09-22 12:00:00,15,17.5,140
DUJUAN,2015-09-22 13:00:00,15,17.53,139.7
DUJUAN,2015-09-22 14:00:00,15,17.57,139.4
DUJUAN,2015-09-22 15:00:00,15,17.6,139.1
DUJUAN,2015-09-22 16:00:00,15,17.63,138.8
DUJUAN,2015-09-22 17:00:00,15,17.67,138.5
DUJUAN,2015-09-22 18:00:00,18,17.7,138.2
DUJUAN,2015-09-22 19:00:00,18,17.7,137.95
DUJUAN,2015-09-22 20:00:00,18,17.7,137.7
DUJUAN,2015-09-22 21:00:00,18,17.7,137.45
DUJUAN,2015-09-22 22:00:00,18,17.7,137.2
DUJUAN,2015-09-22 23:00:00,18,17.7,136.95
DUJUAN,2015-09-23 00:00:00,18,17.7,136.7
DUJUAN,2015-09-23 01:00:00,18,17.97,136.55
DUJUAN,2015-09-23 02:00:00,18,18.23,136.4
DUJUAN,2015-09-23 03:00:00,18,18.5,136.25
DUJUAN,2015-09-23 04:00:00,18,18.77,136.1
DUJUAN,2015-09-23 05:00:00,18,19.03,135.95
DUJUAN,2015-09-23 06:00:00,18,19.3,135.8
DUJUAN,2015-09-23 07:00:00,18,19.2,135.53
DUJUAN,2015-09-23 08:00:00,18,19.1,135.27
DUJUAN,2015-09-23 09:00:00,18,19,135
DUJUAN,2015-09-23 10:00:00,18,18.9,134.73
DUJUAN,2015-09-23 11:00:00,18,18.8,134.47
DUJUAN,2015-09-23 12:00:00,18,18.7,134.2
DUJUAN,2015-09-23 13:00:00,18,18.68,134.08
DUJUAN,2015-09-23 14:00:00,18,18.67,133.97
DUJUAN,2015-09-23 15:00:00,18,18.65,133.85
DUJUAN,2015-09-23 16:00:00,18,18.63,133.73
DUJUAN,2015-09-23 17:00:00,18,18.62,133.62
DUJUAN,2015-09-23 18:00:00,23,18.6,133.5
DUJUAN,2015-09-23 19:00:00,23,18.57,133.37
DUJUAN,2015-09-23 20:00:00,23,18.53,133.23
DUJUAN,2015-09-23 21:00:00,23,18.5,133.1
DUJUAN,2015-09-23 22:00:00,23,18.47,132.97
DUJUAN,2015-09-23 23:00:00,23,18.43,132.83
DUJUAN,2015-09-24 00:00:00,23,18.4,132.7
DUJUAN,2015-09-24 01:00:00,23,18.43,132.7
DUJUAN,2015-09-24 02:00:00,23,18.47,132.7
DUJUAN,2015-09-24 03:00:00,23,18.5,132.7
DUJUAN,2015-09-24 04:00:00,23,18.53,132.7
DUJUAN,2015-09-24 05:00:00,23,18.57,132.7
DUJUAN,2015-09-24 06:00:00,25,18.6,132.7
DUJUAN,2015-09-24 07:00:00,25,18.6,132.65
DUJUAN,2015-09-24 08:00:00,25,18.6,132.6
DUJUAN,2015-09-24 09:00:00,25,18.6,132.55
DUJUAN,2015-09-24 10:00:00,25,18.6,132.5
DUJUAN,2015-09-24 11:00:00,25,18.6,132.45
DUJUAN,2015-09-24 12:00:00,25,18.6,132.4
DUJUAN,2015-09-24 13:00:00,25,18.63,132.38
DUJUAN,2015-09-24 14:00:00,25,18.67,132.37
DUJUAN,2015-09-24 15:00:00,25,18.7,132.35
DUJUAN,2015-09-24 16:00:00,25,18.73,132.33
DUJUAN,2015-09-24 17:00:00,25,18.77,132.32
DUJUAN,2015-09-24 18:00:00,25,18.8,132.3
DUJUAN,2015-09-24 19:00:00,25,18.85,132.27
DUJUAN,2015-09-24 20:00:00,25,18.9,132.23
DUJUAN,2015-09-24 21:00:00,25,18.95,132.2
DUJUAN,2015-09-24 22:00:00,25,19,132.17
DUJUAN,2015-09-24 23:00:00,25,19.05,132.13
DUJUAN,2015-09-25 00:00:00,28,19.1,132.1
DUJUAN,2015-09-25 01:00:00,28,19.15,132.05
DUJUAN,2015-09-25 02:00:00,28,19.2,132
DUJUAN,2015-09-25 03:00:00,28,19.25,131.95
DUJUAN,2015-09-25 04:00:00,28,19.3,131.9
DUJUAN,2015-09-25 05:00:00,28,19.35,131.85
DUJUAN,2015-09-25 06:00:00,30,19.4,131.8
DUJUAN,2015-09-25 07:00:00,30,19.47,131.72
DUJUAN,2015-09-25 08:00:00,30,19.53,131.63
DUJUAN,2015-09-25 09:00:00,30,19.6,131.55
DUJUAN,2015-09-25 10:00:00,30,19.67,131.47
DUJUAN,2015-09-25 11:00:00,30,19.73,131.38
DUJUAN,2015-09-25 12:00:00,33,19.8,131.3
DUJUAN,2015-09-25 13:00:00,33,19.87,131.27
DUJUAN,2015-09-25 14:00:00,33,19.93,131.23
DUJUAN,2015-09-25 15:00:00,33,20,131.2
DUJUAN,2015-09-25 16:00:00,33,20.07,131.17
DUJUAN,2015-09-25 17:00:00,33,20.13,131.13
DUJUAN,2015-09-25 18:00:00,33,20.2,131.1
DUJUAN,2015-09-25 19:00:00,33,20.32,130.95
DUJUAN,2015-09-25 20:00:00,33,20.43,130.8
DUJUAN,2015-09-25 21:00:00,33,20.55,130.65
DUJUAN,2015-09-25 22:00:00,33,20.67,130.5
DUJUAN,2015-09-25 23:00:00,33,20.78,130.35
DUJUAN,2015-09-26 00:00:00,35,20.9,130.2
DUJUAN,2015-09-26 01:00:00,35,21.02,130.1
DUJUAN,2015-09-26 02:00:00,35,21.13,130
DUJUAN,2015-09-26 03:00:00,35,21.25,129.9
DUJUAN,2015-09-26 04:00:00,35,21.37,129.8
DUJUAN,2015-09-26 05:00:00,35,21.48,129.7
DUJUAN,2015-09-26 06:00:00,40,21.6,129.6
DUJUAN,2015-09-26 07:00:00,40,21.67,129.48
DUJUAN,2015-09-26 08:00:00,40,21.73,129.37
DUJUAN,2015-09-26 09:00:00,40,21.8,129.25
DUJUAN,2015-09-26 10:00:00,40,21.87,129.13
DUJUAN,2015-09-26 11:00:00,40,21.93,129.02
DUJUAN,2015-09-26 12:00:00,40,22,128.9
DUJUAN,2015-09-26 13:00:00,40,22.03,128.77
DUJUAN,2015-09-26 14:00:00,40,22.07,128.63
DUJUAN,2015-09-26 15:00:00,40,22.1,128.5
DUJUAN,2015-09-26 16:00:00,40,22.13,128.37
DUJUAN,2015-09-26 17:00:00,40,22.17,128.23
DUJUAN,2015-09-26 18:00:00,45,22.2,128.1
DUJUAN,2015-09-26 19:00:00,45,22.22,127.98
DUJUAN,2015-09-26 20:00:00,45,22.23,127.87
DUJUAN,2015-09-26 21:00:00,45,22.25,127.75
DUJUAN,2015-09-26 22:00:00,45,22.27,127.63
DUJUAN,2015-09-26 23:00:00,45,22.28,127.52
DUJUAN,2015-09-27 00:00:00,45,22.3,127.4
DUJUAN,2015-09-27 01:00:00,45,22.33,127.3
DUJUAN,2015-09-27 02:00:00,45,22.37,127.2
DUJUAN,2015-09-27 03:00:00,48,22.4,127.1
DUJUAN,2015-09-27 04:00:00,48,22.43,127
DUJUAN,2015-09-27 05:00:00,48,22.47,126.9
DUJUAN,2015-09-27 06:00:00,48,22.5,126.8
DUJUAN,2015-09-27 07:00:00,48,22.57,126.63
DUJUAN,2015-09-27 08:00:00,48,22.63,126.47
DUJUAN,2015-09-27 09:00:00,51,22.7,126.3
DUJUAN,2015-09-27 10:00:00,51,22.73,126.17
DUJUAN,2015-09-27 11:00:00,51,22.77,126.03
DUJUAN,2015-09-27 12:00:00,51,22.8,125.9
DUJUAN,2015-09-27 13:00:00,51,22.8,125.73
DUJUAN,2015-09-27 14:00:00,51,22.8,125.57
DUJUAN,2015-09-27 15:00:00,51,22.8,125.4
DUJUAN,2015-09-27 16:00:00,51,22.87,125.23
DUJUAN,2015-09-27 17:00:00,51,22.93,125.07
DUJUAN,2015-09-27 18:00:00,51,23,124.9
DUJUAN,2015-09-27 19:00:00,51,23.03,124.73
DUJUAN,2015-09-27 20:00:00,51,23.07,124.57
DUJUAN,2015-09-27 21:00:00,51,23.1,124.4
DUJUAN,2015-09-27 22:00:00,51,23.17,124.27
DUJUAN,2015-09-27 23:00:00,51,23.23,124.13
DUJUAN,2015-09-28 00:00:00,51,23.3,124
DUJUAN,2015-09-28 01:00:00,51,23.4,123.83
DUJUAN,2015-09-28 02:00:00,51,23.5,123.67
DUJUAN,2015-09-28 03:00:00,51,23.6,123.5
DUJUAN,2015-09-28 04:00:00,51,23.7,123.33
DUJUAN,2015-09-28 05:00:00,51,23.8,123.17
DUJUAN,2015-09-28 06:00:00,51,23.9,123
DUJUAN,2015-09-28 07:00:00,51,24.07,122.67
DUJUAN,2015-09-28 08:00:00,51,24.23,122.33
DUJUAN,2015-09-28 09:00:00,51,24.4,122
DUJUAN,2015-09-28 10:00:00,51,24.33,121.83
DUJUAN,2015-09-28 11:00:00,51,24.27,121.67
DUJUAN,2015-09-28 12:00:00,51,24.2,121.5
DUJUAN,2015-09-28 13:00:00,51,24.13,121.2
DUJUAN,2015-09-28 14:00:00,51,24.07,120.9
DUJUAN,2015-09-28 15:00:00,43,24,120.6
DUJUAN,2015-09-28 16:00:00,43,24.03,120.43
DUJUAN,2015-09-28 17:00:00,43,24.07,120.27
DUJUAN,2015-09-28 18:00:00,40,24.1,120.1
DUJUAN,2015-09-28 19:00:00,40,24.3,120.03
DUJUAN,2015-09-28 20:00:00,40,24.5,119.97
DUJUAN,2015-09-28 21:00:00,40,24.7,119.9
DUJUAN,2015-09-28 22:00:00,40,24.77,119.67
DUJUAN,2015-09-28 23:00:00,40,24.83,119.43
DUJUAN,2015-09-29 00:00:00,40,24.9,119.2
DUJUAN,2015-09-29 01:00:00,40,25,118.93
DUJUAN,2015-09-29 02:00:00,40,25.1,118.67
DUJUAN,2015-09-29 03:00:00,35,25.2,118.4
DUJUAN,2015-09-29 04:00:00,35,25.27,118.17
DUJUAN,2015-09-29 05:00:00,35,25.33,117.93
DUJUAN,2015-09-29 06:00:00,28,25.4,117.7
DUJUAN,2015-09-29 07:00:00,28,25.53,117.5
DUJUAN,2015-09-29 08:00:00,28,25.67,117.3
DUJUAN,2015-09-29 09:00:00,20,25.8,117.1
DUJUAN,2015-09-29 10:00:00,20,25.9,116.93
DUJUAN,2015-09-29 11:00:00,20,26,116.77
DUJUAN,2015-09-29 12:00:00,15,26.1,116.6
DUJUAN,2015-09-29 13:00:00,15,26.33,116.5
DUJUAN,2015-09-29 14:00:00,15,26.57,116.4
DUJUAN,2015-09-29 15:00:00,15,26.8,116.3
DUJUAN,2015-09-29 16:00:00,15,27.03,116.2
DUJUAN,2015-09-29 17:00:00,15,27.27,116.1
DUJUAN,2015-09-29 18:00:00,12,27.5,116
DUJUAN,2015-09-29 19:00:00,12,27.58,116.08
DUJUAN,2015-09-29 20:00:00,12,27.67,116.17
DUJUAN,2015-09-29 21:00:00,12,27.75,116.25
DUJUAN,2015-09-29 22:00:00,12,27.83,116.33
DUJUAN,2015-09-29 23:00:00,12,27.92,116.42
DUJUAN,2015-09-30 00:00:00,12,28,116.5
NEPARTAK,2016-07-02 00:00:00,12,7.5,144.5
NEPARTAK,2016-07-02 01:00:00,12,7.5,144.5
NEPARTAK,2016-07-02 02:00:00,12,7.5,144.5
NEPARTAK,2016-07-02 03:00:00,12,7.5,144.5
NEPARTAK,2016-07-02 04:00:00,12,7.5,144.5
NEPARTAK,2016-07-02 05:00:00,12,7.5,144.5
NEPARTAK,2016-07-02 06:00:00,12,7.5,144.5
NEPARTAK,2016-07-02 07:00:00,12,7.58,144.5
NEPARTAK,2016-07-02 08:00:00,12,7.67,144.5
NEPARTAK,2016-07-02 09:00:00,12,7.75,144.5
NEPARTAK,2016-07-02 10:00:00,12,7.83,144.5
NEPARTAK,2016-07-02 11:00:00,12,7.92,144.5
NEPARTAK,2016-07-02 12:00:00,15,8,144.5
NEPARTAK,2016-07-02 13:00:00,15,8.08,144.5
NEPARTAK,2016-07-02 14:00:00,15,8.17,144.5
NEPARTAK,2016-07-02 15:00:00,15,8.25,144.5
NEPARTAK,2016-07-02 16:00:00,15,8.33,144.5
NEPARTAK,2016-07-02 17:00:00,15,8.42,144.5
NEPARTAK,2016-07-02 18:00:00,15,8.5,144.5
NEPARTAK,2016-07-02 19:00:00,15,8.57,144.62
NEPARTAK,2016-07-02 20:00:00,15,8.63,144.73
NEPARTAK,2016-07-02 21:00:00,15,8.7,144.85
NEPARTAK,2016-07-02 22:00:00,15,8.77,144.97
NEPARTAK,2016-07-02 23:00:00,15,8.83,145.08
NEPARTAK,2016-07-03 00:00:00,18,8.9,145.2
NEPARTAK,2016-07-03 01:00:00,18,8.97,145.15
NEPARTAK,2016-07-03 02:00:00,18,9.03,145.1
NEPARTAK,2016-07-03 03:00:00,18,9.1,145.05
NEPARTAK,2016-07-03 04:00:00,18,9.17,145
NEPARTAK,2016-07-03 05:00:00,18,9.23,144.95
NEPARTAK,2016-07-03 06:00:00,18,9.3,144.9
NEPARTAK,2016-07-03 07:00:00,18,9.42,144.8
NEPARTAK,2016-07-03 08:00:00,18,9.53,144.7
